Sr No,Fiscal Year,Bid/Direct,Date,Month,Contract No.,Contract Value,Bid No.,Zonal Head,Department Name,Department Location,Department State,Seller Name,Seller Location,Seller State,Seller Contact No.,Category,Decode,Brand Name,Company Name,Meril / Others,Ordered Qty,Unit Price (Incl. of GST),Total Price,DB/COMPANY,Meril DB,Remarks,Gem Seller Id
342,2025-26,Bid/RA,23-05-2025,May,GEMC-511687744323781,88480,GEM/2025/B/6145666,Yellesh M,Employees State Insurance Corporation (ESIC),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,Hemorrhoid Stapler (V2),Mirus Hemorrhoid Stapler MPPH-34,Mirus,MERIL ENDO SURGERY PVT. LTD,Meril,10,8848,88480,Company,NO,,0DAA180000108070
343,2025-26,Bid/RA,23-07-2025,July,GEMC-511687730630854,241920,GEM/2025/B/6077206,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathnagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNSHINE HEALTH CARE,"3RD FLOOR,SVSS NIVAS,CZECH COLONY,CZECH COLONY, Hyderabad, TELANGANA-500018, -",Telangana,7269955555,Circular Stapler (V2),MIRUS CIRCULAR STAPLER MCS-32,Mirus,MERIL ENDO SURGERY PVT. LTD,Meril,18,13440,241920,Distributor,YES,,FP69230010424387
344,2025-26,Bid/RA,27-06-2025,June,GEMC-511687779248141,2405760,GEM/2025/B/6226734,Rana Nandy,Eastern Railway,17 N S ROAD FAIRLIE PLACE Kolkata WEST BENGAL700001 India,West Bengal,JOHNSON & JOHNSON PRIVATE LIMITED,"501,,Arena Space, Behind Majas Bus Depot,,Off. J.V.Link Road,,Jogeshwari (East), Mumbai, MAHARASHTRA-400060, -",Maharashtra,8860620995,Advanced Bipolar and Ultrasonic Energy Generator (V2),GEN11,Johnson & Johnson Ethicon Endosurgery,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,1,2405760,2405760,Company,NO,,ECB7180000123592
345,2025-26,Bid/RA,09-06-2025,June,GEMC-511687780079840,13888,GEM/2025/B/6291172,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,AEGIS LIFESCIENCES PRIVATE LIMITED,"215/216,MAHA GUJARAT INDUSTRIAL ESTATE,SARKHEJ BAVLA ROAD,MORAIYA, AHMEDABAD, Gujarat-382213, India",Gujarat,9512683131,Absorbable Hemostat (V2),SOO-0203,Surgi-ORC,Aegis Lifesciences Pvt. Ltd.,Others,40,347.2,13888,Company,NO,,FB80180000116875
346,2025-26,Bid/RA,16-05-2025,May,GEMC-511687755146797,4804800,GEM/2024/B/5373409,Deepak Kumar Agrawal,All India Institute of Medical Sciences (AIIMS),1st Floor New Pvt. Ward Store Section (CN Centre) AIIMS Ansari Nagar New Delhi SOUTH DELHI DELHI110029 India,Delhi,AEGIS LIFESCIENCES PRIVATE LIMITED,"215/216,MAHA GUJARAT INDUSTRIAL ESTATE,SARKHEJ BAVLA ROAD,MORAIYA, AHMEDABAD, Gujarat-382213, India",Gujarat,9512683131,Absorbable Hemostat (V2),SOO-0408,Surgi-ORC,Aegis Lifesciences Pvt. Ltd.,Others,6000,800.8,4804800,Company,NO,,FB80180000116875
347,2025-26,Bid/RA,31-05-2025,May,GEMC-511687791511273,237000,GEM/2025/B/5873782,Deepak Kumar Agrawal,Employees State Insurance Corporation,Safdarjang Enclave Raj Nagar New Delhi South West delhi DELHI110029 India,Delhi,Hospiserve,"853,Gali No. 3,SANT NAGAR,,DELHI, North Delhi, DELHI-110084, -",Delhi,9354285141,Absorbable Gelatin,HEMOSPONGE STANDARD SIZE,HEMOSPONGE,GOODWILL LIFESCIENCES PRIVATE LIMITED,Others,1500,158,237000,Distributor,NO,,3X67220005848662
348,2025-26,Direct,30-08-2025,August,GEMC-511687729555732,9000,GEM/2025/B/6493818,Yellesh M,Directorate of Medical Education and Training,ESIC Hospital Ezhukone Kollam Kerala 691505 Kollam KERALA691505 India,Kerala,PROTEKK,"UNIT 267 2ND FLOOR,VARDHMAN PREMIUM MALLL PITAMPURA,DEEPALI,DELHI, North West delhi, DELHI-110034, -",Delhi,9868573392,Sutures (V3),Lotus LNW2317-910,LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,60,150,9000,Distributor,NO,,AAB8190000946552
349,2025-26,Direct,19-08-2025,August,GEMC-511687751066381,6000,GEM/2025/B/6454907,Mangesh Chandurkar,Department of Heavy Industry,MAIN MEDICAL STORE KASTURBA HOSPITAL BHARAT HEAVY ELECTRICAL LTD HABIBGANJ Bhopal MADHYA PRADESH462022 India,Madhya Pradesh,SURGICAL SUTURES PRIVATE LIMITED,"NO. 7,10TH A CROSS,PEENYA 2ND STAGE,THIGALARAPALLYA MAIN ROAD BALAJINAGAR, Bangalore, KARNATAKA-560058, -",Karnataka,9620669786,Sutures (V3),SEAMSILK-5028,SEAM,SURGICAL SUTURES PVT. LTD,Others,300,20,6000,Company,NO,,Q17V210004173240
350,2025-26,Direct,13-08-2025,August,GEMC-511687719981598,24840,GEM/2025/B/6362550,Ashish Hasija,Health & Family Welfare Department Gujarat,CHC Sarsa388365 Anand GUJARAT388365 India,Gujarat,K P PHARMACY,"Shop No 2, Ground Flore,Purshottam Nagar,Opp. Civil Hospital,Nadiad, Kheda, GUJARAT-387001, -",Gujarat,7600361112,Sutures (V3),HLL HINGLACT (HP2347),HINGLACT,HLL LIFECARE LIMITED,Others,120,207,24840,Distributor,NO,,V8KZ220006564127
351,2025-26,Direct,04-08-2025,August,GEMC-511687763242943,49500,GEM/2025/B/6356075,Ashish Hasija,Health & Family Welfare Department Gujarat,GMERS MEDICAL COLLEGE HIMATANAGR Sabarkantha GUJARAT383001 India,Gujarat,Honest Enterprise,"1,surpur,Bus stand idar,Valasana road,Idar, Sabarkantha, GUJARAT-383430, -",Gujarat,7359517267,Sutures (V3),ORLON 3F90CX26,ORLON,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,150,330,49500,Company,NO,,725G250013334400
352,2025-26,Direct,01-08-2025,August,GEMC-511687778509238,1800,GEM/2025/B/6451711,Deepak Kumar Agrawal,Health and Family Welfare Department Delhi,ARUNA ASAF ALI GOVT. HOSPITAL 5 RAJPUR ROAD CIVIL LINES CENTRAL DELHI DELHI110054 India,Delhi,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 5043 DESILK 6-0,cygnet,Cygnet Meditech Private Limited,Others,12,150,1800,Company,NO,,FB15190000821228
353,2025-26,Direct,29-07-2025,July,GEMC-511687730976831,46000,GEM/2025/B/6191860,Ashish Hasija,Employees State Insurance Corporation (ESIC),GMERS MEDICAL COLLEGE HIMATANAGR Sabarkantha GUJARAT383001 India,Gujarat,Honest Enterprise,"1,surpur,Bus stand idar,Valasana road,Idar, Sabarkantha, GUJARAT-383430, -",Gujarat,7359517267,Sutures (V3),ORICRYL 10F70CX25,ORICRYL,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,40,1150,46000,Company,NO,,725G250013334400
354,2025-26,Direct,25-07-2025,July,GEMC-511687737222857,19200,GEM/2025/B/5911606,Ajeet Srivastava,Employees State Insurance Corporation (ESIC),ESI Hospital Halwai Ki Bagichi Near Central Jail Agra Agra UTTAR PRADESH282002 India,Uttar Pradesh,UV TECH,"NA,RAJAPUR KASBA POST BANDIPUR,THANA HATHGAM TAHSIL KHAGA, Fatehpur, UTTAR PRADESH-212652, -",Uttar Pradesh,9580926145,Sutures (V3),ORICRYL 910 OS 2317 PLUS,ORICRYL 910,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,24,800,19200,Distributor,NO,,EZA4210003659703
355,2025-26,Direct,21-07-2025,July,GEMC-511687782119858,33420,GEM/2025/B/6307349,Ashish Hasija,Employees State Insuarnce Corporation,ESIC HOSPITAL SALAI STREET VANNARAPETTAI TIRUNELVELI Tirunelveli TAMIL NADU627003 India,Tamil Nadu,HEALTHIUM MEDTECH LIMITED,"#472/D,4th Phase, 13th Cross,Peenya Industrial Area, Peenya, Bengaluru, KARNATAKA-560058, -",Karnataka,7760735269,Sutures (V3),TS2777FAST,TRUSYNTH,HEALTHIUM MEDTECH LIMITED,Others,60,557,33420,Company,NO,,967C180000103898
356,2025-26,Direct,14-07-2025,July,GEMC-511687795158511,33060,GEM/2025/B/6275364,Kapil Arora,Gujarat Medical Education and Research Society (GMERS),Hospital Baddi SOLAN HIMACHAL PRADESH173205 India,Himachal Pradesh,HEIGHTS HEALTHCARE,"KH NO 53/02/01 SECOND FLOOR,OFFICE NO 203 B PROPERTY NO 45 D,IP EXTENSION,AMAR PLAZA HASANPUR VILLAGE, NORTH EAST DELHI, DELHI-110053, -",Delhi,8700669830,Sutures (V3),stergic,STERGIC,TTG INNOVATIONS PRIVATE LIMITED,Others,348,95,33060,Distributor,NO,,4JM1250013116331
357,2025-26,Direct,11-07-2025,July,GEMC-511687772217020,24840,GEM/2025/B/6286806,Ashish Hasija,Directorate of Health Services Kashmir,Government Hospital Veraval Rajendra Bhuvan Road Veraval Gir Somnath 362265 Junagadh GUJARAT362265 India,Gujarat,PRADHAN MANTI JAN AUSHADHI KENDRA,"SHOP NO 8,maa complex,civil hospital road,S T Bus station, Junagadh, GUJARAT-362265, -",Gujarat,9979842317,Sutures (V3),ORLON OS 3336L,ORLON,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,120,207,24840,Distributor,NO,,VFHA220005663430
358,2025-26,Direct,07-07-2025,July,GEMC-511687708227832,47400,GEM/2025/B/6154734,Kapil Arora,Gujarat Medical Education and Research Society (GMERS),Civil Surgeon Office Faridabad Faridabad HARYANA121001 India,Haryana,GMS MEDICAL AGENCY,"HOSPITAL ROAD,BALLABGARH, Faridabad, HARYANA-121004, -",Haryana,9953311774,Sutures (V3),M4259- RELYONGUT,RELYON GUT,MCO HOSPITAL AIDS PRIVATE LIMITED,Others,1200,39.5,47400,Distributor,NO,,3.9019E+14
359,2025-26,Direct,03-07-2025,July,GEMC-511687731615674,2918,GEM/2025/B/6230616,Kapil Arora,Employees State Insurance Corporation (ESIC),Hospital ramdarbar Industrial area phII CHANDIGARH CHANDIGARH160002 India,Chandigarh,HBPA TRADEX PRIVATE LIMITED,"PLOT NO 29,,STREET NO. R U N INDL AREA,G T K ROAD, North West delhi, DELHI-110033, -",Delhi,8860601013,Sutures (V3),5037,STERGIC,TTG INNOVATIONS PRIVATE LIMITED,Others,96,30.4,2918.4,Company,NO,,ZOIT230008548396
360,2025-26,Direct,27-06-2025,June,GEMC-511687706576628,49140,GEM/2025/B/6262641,Ashish Hasija,Directorate of Medical Education and Training,General Hospital Morbi RAJKOT CITY GUJARAT363641 India,Gujarat,SHREENATHJI SURGI PHARMA,"301, PICK POINT ,3RD FLOOR,,OPP.SWAMI VIVEKANAND STATUE,DR. YAGNIK ROAD,RAJKOT, Rajkot, GUJARAT-360002, -",Gujarat,9825078947,Sutures (V3),3336 L,AYLON,AXIOM SURGICALS,Others,252,195,49140,Distributor,NO,,UU5W250012945426
361,2025-26,Direct,21-06-2025,June,GEMC-511687793189537,13440,GEM/2025/B/6306002,Mangesh Chandurkar,DISTRICT COMBINED HOSPITAL,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,SUNCITY MEDICAL INC,"21,SARDAR CLUB SCHEME,OPP POLO GROUND, Jodhpur, RAJASTHAN-342001, -",Rajasthan,9001800388,Sutures (V3),ORLON OS 3719,ORLON,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,48,280,13440,Distributor,NO,,BFE8190000947164
362,2025-26,Direct,20-06-2025,June,GEMC-511687770712570,3099,GEM/2025/B/6284672,Yellesh M,Visakhapatnam Port Trust (VPT),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,HBPA TRADEX PRIVATE LIMITED,"PLOT NO 29,,STREET NO. R U N INDL AREA,G T K ROAD, North West delhi, DELHI-110033, -",Delhi,8860601013,Sutures (V3),5036,STERGIC,TTG INNOVATIONS PRIVATE LIMITED,Others,96,32.28,3098.88,Company,NO,,ZOIT230008548396
363,2025-26,Direct,23-06-2025,June,GEMC-511687758339002,10880,GEM/2025/B/6171077,Ashish Hasija,Health & Family Welfare Department Gujarat,GMERS MEDICAL COLLEGE HIMATANAGR Sabarkantha GUJARAT383001 India,Gujarat,UNITED ENTERPRISE,"Shop No FF3/150,Tulsi Infrastructure,HIMATNAGAR,Sabarkantha, Sabarkantha, GUJARAT-383001, -",Gujarat,9427335483,Sutures (V3),Lotus LNW2421-910,LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,16,680,10880,Distributor,NO,,CKHN210004718024
364,2025-26,Direct,19-06-2025,June,GEMC-511687794161673,11400,GEM/2025/B/6064801,Ashish Hasija,Health & Family Welfare Department Gujarat,Near Dharpur Village Dist: Patan Patan GUJARAT384265 India,Gujarat,S K DISTRIBUTERS,"OFFICE NO 4 THIRD FLOOR,AYUSHAYMAN PLAZA,NAVA NARODA,NARODA DEHGAM HIGHWAY, Ahmedabad, GUJARAT-382330, -",Gujarat,9824009761,Sutures (V3),FILAMIDE NYL30 3328,Filamide,MERIL ENDO SURGERY PVT. LTD,Meril,120,95,11400,Distributor,NO,,C8EA190000828244
365,2025-26,Direct,16-06-2025,June,GEMC-511687776084299,13875,GEM/2025/B/6210162,Yellesh M,Directorate of Medical Education and Training,Taluka Hospital Near Basaveshwar Circle Dharwad Road Hliyal Uttara Kannada KARNATAKA581329 India,Karnataka,HINDMED,"59/2,R V Road,V V Puram, Bangalore, KARNATAKA-560004, -",Karnataka,9845039093,Sutures (V3),VP2346,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,20,693.74,13874.8,Distributor,NO,,FDE8190000976739
366,2025-26,Direct,09-06-2025,June,GEMC-511687740818697,264000,GEM/2025/B/6210512,Ajeet Srivastava,Community health center,H.N.B Base Teaching Hospital Srinagra Garhwal uttrakhand Pauri Garhwal UTTARAKHAND246174 India,Uttarakhand,Raj Rajeshwari Enterprises,"Phase-1, 34,Akash colony, THDC,Dehrakhas,Dehradun, Dehradun, UTTARAKHAND-248001, -",Uttarakhand,7703808544,Sutures (V3),Lotus LNW3336,LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,2400,110,264000,Distributor,NO,,XLV1210002083267
367,2025-26,Direct,11-06-2025,June,GEMC-511687735749322,150700,GEM/2025/B/6054168,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,Chief Medical Officer Azamgarh Harr Ki Chungi Azamgarh AZAMGARH UTTAR PRADESH276001 India,Uttar Pradesh,MEDIVIN SURGICALS,"C 10/8,NIRALA NAGAR,NIRALA NAGAR, Lucknow, UTTAR PRADESH-226020, -",Uttar Pradesh,8299565121,Sutures (V3),QN 4275,QUBIX,QUBIX MEDICARE PRIVATE LIMITED,Others,550,274,150700,Distributor,NO,,1XCR210003594857
368,2025-26,Direct,10-06-2025,June,GEMC-511687757439034,3600,GEM/2025/B/6091492,Ashish Hasija,Health & Family Welfare Department Gujarat,Opp. Jahangir Cinema Station Road Navsari NAVSARI GUJARAT396445 India,Gujarat,VINAYAK ENTERPRISE,"FIRST FLOOR,SURVEY NO 871/10,SHOP NO 11/117,VINAYAK ENTERPRISE,TBC-5,SANKARI JIN CHAR RASTA, HIMATNAGAR,HIMATNAGAR, Sabarkantha, GUJARAT-383001, -",Gujarat,8320099763,Sutures (V3),FILASILK SLK01 5062NX,Filasilk,MERIL ENDO SURGERY PVT. LTD,Meril,36,100,3600,Distributor,NO,,I557220005074060
369,2025-26,Direct,06-06-2025,June,GEMC-511687726113975,8333,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,ARIHANT MEDITECH,"Shop No.27, Gr. Flr.,Bizzbay,S.no. 29/1/1,2,3,29/2 to 6 Prop. No.O/E/01/03100069,NIBM Road,Kondhawa Khurd, Pune, MAHARASHTRA-411048, -",Maharashtra,9158444057,Sutures (V3),FILAXYN PDX20 9133,Filaxyn,MERIL ENDO SURGERY PVT. LTD,Meril,48,173.6,8332.8,Company,YES,,B312200001111724
370,2025-26,Direct,04-06-2025,June,GEMC-511687731752275,99241,GEM/2025/B/6213387,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,PT. DEEN DAYAL UPADHYAY JOIN HOSPITAL RAMGHAT ROAD NEAR QUARSI ALIGARH PIN 202001 ALIGARH UTTAR PRADESH202001 India,Uttar Pradesh,ANGAD PHARMA,"FF-24,A C MEDICINE MARKET AMINABAD,AMINABAD,LUCKNOW, Lucknow, UTTAR PRADESH-226018, -",Uttar Pradesh,9415501844,Sutures (V3),SEAMSILK-5037,SEAM,SURGICAL SUTURES PVT. LTD,Others,624,159.04,99240.96,Company,NO,,DBA5180000464955
371,2025-26,Direct,03-06-2025,June,GEMC-511687710983884,47958,GEM/2025/B/6091936,Ashish Hasija,Employees State Insurance Corporation (ESIC),ESIC HOSPITAL ASHOK PILLAR ROAD KK NAGAR CHENNAI Chennai TAMIL NADU600078 India,Tamil Nadu,BAGDI AGENCIES,"6B,NAVNEET,WADDELS ROAD,KILPAUK, Chennai, TAMIL NADU-600010, -",Tamil Nadu,9841198168,Sutures (V3),NW3336,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,250,191.83,47957.5,Distributor,NO,,8GKK210003113739
372,2025-26,Direct,02-06-2025,June,GEMC-511687799959441,444,GEM/2025/B/6115104,Kapil Arora,Employees State Insurance Corporation (ESIC),Principal Cheif Material Manager Office Administrative Building Rail Coach Factory Kapurthala KAPURTHALA PUNJAB144602 India,Punjab,SUPER SURGMED PRIVATE LIMITED,"D 175,EPIP, SITE V, KASNA,GREATER NOIDA,GAUTAM BUDDHA NAGAR, GAUTAM BUDDHA NAGAR, UTTAR PRADESH-201310, -",Uttar Pradesh,9811115477,Sutures (V3),SURGSIL SPS 5036,SURGSIL,SUPER SURGMED PVT. LTD.,Others,12,37,444,Company,NO,,ED93180000398201
373,2025-26,Direct,06-06-2025,June,GEMC-511687731099805,5160,GEM/2025/B/6154734,Deepak Kumar Agrawal,Employees State Insuarnce Corporation,ESIC MODEL HOSPITAL BASAIDARAPUR NEW DELHI West Delhi DELHI110015 India,Delhi,KRIPAL ENTERPRISES,"BLOCK R,BACK SIDE, PLOT NO R-116 UGF,,UTTAM NAGAR,MOHAN GARDEN, West Delhi, DELHI-110059, -",Delhi,8826267345,Sutures (V3),FILAMIDE NYL01 3362,Filamide,MERIL ENDO SURGERY PVT. LTD,Meril,24,215,5160,Distributor,NO,,IX7R220006697641
374,2025-26,Bid/RA,31-05-2025,May,GEMC-511687780762040,9997,GEM/2025/B/6132057,Yellesh M,Employees State Insurance Corporation,GENERAL HOSPITAL ROAD Kodagu KARNATAKA571218 India,Karnataka,SHRI NANJUNDESHWARA MEDISALES,"Shop no1, ground floor,BVK LAYOUT,1ST CROSS, 5TH MAIN,HOUSING BOARD ROAD, Mandya, KARNATAKA-571401, -",Karnataka,9060989504,Sutures (V3),ORICRYL 910 OS 2317,ORICRYL 910,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,60,166.62,9997.2,Distributor,NO,,YH66240011290117
375,2025-26,Direct,29-05-2025,May,GEMC-511687776306654,4320,GEM/2025/B/6091440,Ashish Hasija,Health & Family Welfare Department Gujarat,CHC SIMAR TA : UNA DIST: JUNAGADH Junagadh GUJARAT362550 India,Gujarat,SHRADDHA SALES,"SHOP NO 213,SAMNVAY WESTBREEZE,24 MTR ROAD, OPP SEPAL RESIDANCY,GOTRI, Vadodara, GUJARAT-390021, -",Gujarat,9727980868,Sutures (V3),ORICRYL 910 OS 2347,ORICRYL 910,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,24,180,4320,Distributor,NO,,DRPK210004931225
376,2025-26,Direct,29-05-2025,May,GEMC-511687742728385,43080,GEM/2025/B/6090172,Ashish Hasija,Employees State Insurance Corporation (ESIC),ESIC General Hospital Nr Naroda Railway Crossing Himmatnagar Highway Narod AHMEDABAD CITY GUJARAT382340 India,Gujarat,SHRI HARI ENTERPRISE,"16,Jaganathpuri apartment,Near ramdip mandir,NIKOL, AHMEDABAD, GUJARAT-382350, -",Gujarat,9638014045,Sutures (V3),QN 2347,QUBIX,QUBIX MEDICARE PRIVATE LIMITED,Others,120,359,43080,Distributor,NO,,87D1200001448008
377,2025-26,Direct,19-05-2025,May,GEMC-511687788883033,47040,GEM/2025/B/6195936,Yellesh M,Health and Family Welfare Department Karnataka,GENERAL HOSPITAL NELAMANGA;A Bangalore Rural KARNATAKA562123 India,Karnataka,M C O HOSPITAL AIDS PRIVATE LIMITED,"No.10, 1st & 2nd Floor, 1st Main Road,Amarjyothi Layout,Geddalahalli,Sanjaynagar, Bangalore, KARNATAKA-560094, -",Karnataka,9448281701,Sutures (V3),M4227 RELYONGUT,RELYON GUT,MCO HOSPITAL AIDS PRIVATE LIMITED,Others,240,196,47040,Company,NO,,D397180000103925
378,2025-26,Direct,16-05-2025,May,GEMC-511687773447469,240000,GEM/2025/B/6032278,Ajeet Srivastava,Medical Education Department Uttar Pradesh,OFFICE OF THE PRINCIPAL MOTI LAL NEHRU MEDICAL COLLEGE PRAYAGRAJ Allahabad UTTAR PRADESH211002 India,Uttar Pradesh,OSTEO CARE PRIVATE LIMITED,"86/3,,MAHAVEERAN LANE,MUTTHIGANJ, Allahabad, UTTAR PRADESH-211003, -",Uttar Pradesh,9628008800,Sutures (V3),FILAMIDE NYL30 3321,Filamide,MERIL ENDO SURGERY PVT. LTD,Meril,2000,120,240000,Company,NO,,A035180000645414
379,2025-26,Direct,15-05-2025,May,GEMC-511687734843773,16800,GEM/2025/B/6167667,Kapil Arora,Government Medical College and Associated Hospitals,GMSHSECTOR 16 CHANDIGARH CHANDIGARH CHANDIGARH160016 India,Chandigarh,HIMACHAL PHARMACEUTICALS,"SCO 93,SECOND FLOOR,Sector 23 POST OFFICE,Sector 24C, CHANDIGARH, CHANDIGARH-160023, -",Chandigarh,9888278370,Sutures (V3),SN5334KG,TRUSILK,HEALTHIUM MEDTECH LIMITED,Others,240,70,16800,Distributor,YES,,B322180000093568
380,2025-26,Bid/RA,14-05-2025,May,GEMC-511687739712525,140000,GEM/2025/B/5958983,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,cmo hathras Hathras UTTAR PRADESH204101 India,Uttar Pradesh,H M SURGICAL CENTRE,"E17, INDRA PURAM, SHAMSABAD ROAD Agra,VISHAL GUPTAMAMTA RANI GUPTA,HIG-E-17,INDIRAPURAM,953, Agra, Uttar Pradesh-282002, -",Uttar Pradesh,9536727423,Sutures (V3),AM 2448,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,280,500,140000,Distributor,NO,,BC4C190000920667
381,2025-26,Direct,10-05-2025,May,GEMC-511687750800628,58800,GEM/2025/B/6183414,Deepak Kumar Agrawal,Employees State Insurance Corporation (ESIC),Indira Gandhi ESIC Hospital Jhilmil Delhi East Delhi DELHI110095 India,Delhi,MEDINET DELHI,"Ground Floor, Back Portion, Garage No 52,,Gulabi Bagh, North Delhi, DELHI-110007, -",Delhi,8766244853,Sutures (V3),ADVA2777,ADVACRYL RAPID,ADVANCED MEDTECH SOLUTIONS PVT. LTD,Others,336,175,58800,Distributor,NO,,E38S210002794573
382,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),DS/TS2317,PETCRYL,FUTURA SURGICARE PVT LTD,Others,220,5965,1312300,Distributor,NO,,Y04J210004787967
383,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),DS/TS 2437,PETCRYL,FUTURA SURGICARE PVT LTD,Others,220,4770,1049400,Distributor,NO,,Y04J210004787967
384,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),DS 2305,PETCRYL,FUTURA SURGICARE PVT LTD,Others,110,4990,548900,Distributor,NO,,Y04J210004787967
385,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),DS 2421,PETCRYL,FUTURA SURGICARE PVT LTD,Others,55,4825,265375,Distributor,NO,,Y04J210004787967
386,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),FS 3337S,LINEX,FUTURA SURGICARE PVT LTD,Others,110,3900,429000,Distributor,NO,,Y04J210004787967
387,2025-26,Direct,09-05-2025,May,GEMC-511687732817723,1312300,GEM/2025/B/6109383,Mangesh Chandurkar,Medical Education and Drugs Department Maharashtra,ITI Campus Jintur Road Parbhani Parbhani MAHARASHTRA431401 India,Maharashtra,Headsons Pharmaceuticals LLP,"A-2/89,,Mantri Chandak Park,Bijapur Road,Nehru Nagar, Solapur, MAHARASHTRA-413004, -",Maharashtra,9325705777,Sutures (V3),FS 3336M,LINEX,FUTURA SURGICARE PVT LTD,Others,330,3498,1154340,Distributor,NO,,Y04J210004787967
