 Sr.No , SKU Code , Short Specification , Detailed Specification , UOM , Units , LOB , Portfolio , Brand , Sub Brand , Speciality , Section , GST % 
1139,PPL60 8802,POLYPROPYLENE Blue 6-0 X 60-11MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 6-0 X 60-11MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1140,PPL60 8804,POLYPROPYLENE Blue 6-0 X 60-10MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 6-0 X 60-10MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1141,PPL60 8804BX,POLYPROPYLENE Blue 6-0 X 75-10MM 3/8 Circle Round Body  Double armed V-black needle ,POLYPROPYLENE BU 6-0 X 75-10MM 3/8 CIRCLE ROUND BODY  DVB,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1142,PPL60 8805,POLYPROPYLENE Blue 6-0 X 60-9MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 6-0 X 60-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE C2,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1143,PPL60 8906,POLYPROPYLENE Blue 6-0 X 75-10MM 1/2 Circle round body Double Needle ,POLYPROPYLENE BU 6-0 X 75-10MM HCRBDN C1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1144,PPL60 893,POLYPROPYLENE Blue 6-0 X 70-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 6-0 X 70-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1145,PPL60 893XL,POLYPROPYLENE Blue 6-0 X 90-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 6-0 X 90-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1146,PPL60 895DN,POLYPROPYLENE Blue 6-0 X 70-10MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 6-0 X 70-10MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,NCV,Section A,5
1147,PPL608307BLi,POLYPROPYLENE Blue 6-0X60-13MM 3/8 Circle round body taper point Doublewith elixir  Needle V-Black Needle,POLYPROPYLENE BU 6-0X60-13MM CURB DOUBLE NEEDLE VB I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1148,PPL60 8707,POLYPROPYLENE Blue 6-0 X 60-13MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 6-0 X 60-13MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1149,PPL608718i,POLYPROPYLENE Blue 6-0X60-13MM 3/8 Circle Round Body elixir taper point Double  Needle,POLYPROPYLENE BU 6-0X60-13MM CURB DOUBLE NEEDLE TH I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1150,PPL608726BXi,POLYPROPYLENE Blue 6-0X75-13MM 3/8 Circle Round Body elixir taper point Double needle,POLYPROPYLENE BU 6-0X75-13MM 3/8 CIRCLE ROUND BODY  DVB I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1151,PPL608726i,POLYPROPYLENE Blue 6-0X60-13MM 3/8 Circle Round body elixir taper point Double Needle,POLYPROPYLENE BU 6-0X60-13MM CURB DOUBLE NEEDLE TN I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1152,PPL608726XLi,POLYPROPYLENE Blue 6-0X75-13MM 3/8 Circle Round Body taper point Double  Needle with elixir,POLYPROPYLENE BU 6-0X75-13MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1153,PPL60878i,POLYPROPYLENE Blue 6-0 X 45-12MM 3/8 Circle Reverse Cutting elixir easy glide needle,POLYPROPYLENE BU 6-0 X 45-12MM 3/8 CIRCLE REVERSE CUTTING  I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1154,PPL60 8814,POLYPROPYLENE Blue 6-0 X 75-13MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 6-0 X 75-13MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1155,PPL608907,POLYPROPYLENE Blue 6-0 X 75-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 6-0 X 75-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1156,PPL70 2070,POLYPROPYLENE Blue 7-0 X 60-10MM 3/8 Circle round body Double Needle ,POLYPROPYLENE BU 7-0 X 60-10MM CURBDN C1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1157,PPL70 2076,POLYPROPYLENE Blue 7-0 X 60-6MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-6MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE  C1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1158,PPL70 2078BX,POLYPROPYLENE Blue 7-0 X 75-8MM 3/8 Circle round body Double Needle V-Black Needle  ,POLYPROPYLENE BU 7-0 X 75-8MM CURBDNVBC1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1159,PPL70 2079,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1160,PPL70 2079XL,POLYPROPYLENE Blue 7-0 X 75-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 75-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE  C1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1161,PPL70 804,POLYPROPYLENE Blue 7-0 X 60-8MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 7-0 X 60-8MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1162,PPL70 8070,POLYPROPYLENE Blue 7-0 X 60-10MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-10MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1163,PPL70 8078,POLYPROPYLENE Blue 7-0 X 60-8MM 3/8 Circle Round Body Double  Needle N2,POLYPROPYLENE BU 7-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE N2,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1164,PPL70 8078BL,POLYPROPYLENE Blue 7-0 X 60-8MM 3/8 Circle Round Body Double  Needle V-Black Needle ,POLYPROPYLENE BU 7-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE VB,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1165,PPL70 811,POLYPROPYLENE Blue 7-0 X 60-6MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-6MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1166,PPL70 8121BL,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 Circle Taper Cut Double  Needle V-Black Needle ,POLYPROPYLENE BU 7-0 X 60-9MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE VB,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1167,PPL70 8304BL,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 circle Round Body Double  Needle V-Black Needle ,POLYPROPYLENE BU 7-0 X 60-9MM CURB DOUBLE NEEDLE  VB,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1168,PPL70 866,POLYPROPYLENE Blue 7-0 X 60-8MM 3/8 Circle Round Body Double  Needle N1,POLYPROPYLENE BU 7-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE N1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1169,PPL70 866ML,POLYPROPYLENE Blue 2 X 7-0X60-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 2 X 7-0X60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1170,PPL70 8700,POLYPROPYLENE Blue 7-0 X 60-11MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 7-0 X 60-11MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1171,PPL70 8702,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE C1,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1172,PPL70 8704,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 7-0 X 60-9MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1173,PPL70 8704RB,POLYPROPYLENE Blue 7-0 X 60-9.5MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-9.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1174,PPL70 873,POLYPROPYLENE Blue 7-0 X 60-9MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 7-0 X 60-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE C2,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1175,PPL70 8735,POLYPROPYLENE Blue 7-0 X 60-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1176,PPL70 7237,POLYPROPYLENE Blue 7-0 X 75-9.3MM 3/8 Circle Taper Cut Double  Needle ,POLYPROPYLENE BU 7-0 X 75-9.3MM 3/8 CIRCLE TAPERCUT DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1177,PPL708207,POLYPROPYLENE Blue 7-0 X 60-6MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-6MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1178,PPL70 8207,POLYPROPYLENE Blue 7-0 X 60-6.5MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 60-6.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1179,PPL708304BLi,POLYPROPYLENE Blue 7-0X60-9MM 3/8 Circle Round Body elixir Double  Needle V-Black Needle,POLYPROPYLENE BU 7-0X60-9MM CURB DOUBLE NEEDLE  VB I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1180,PPL708701XL,POLYPROPYLENE Blue 7-0 X 75-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 7-0 X 75-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1181,PPL70 8755DN,POLYPROPYLENE Blue 7-0 X 75-9.3MM 3/8 Circle Round body Double Needle ,POLYPROPYLENE BU 7-0X75-9.3MM CURBDN,DZ,12, Suture , P-1 ,Mericron Xl,Mericron Xl,CV,Section C,5
1182,PPL80 8086XF,POLYPROPYLENE Blue 8-0 X 60-6MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 8-0 X 60-6MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE TH,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1183,PPL80 8088,POLYPROPYLENE Blue 8-0 X 60-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 8-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1184,PPL80 8101BL,POLYPROPYLENE Blue 8-0 X 60-8MM 3/8 Circle Taper Cut V-Black Needle Double Needle ,POLYPROPYLENE BU 8-0 X 60-8MM 3/8 CIRCLE TAPERCUT VBDN,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1185,PPL80 812,POLYPROPYLENE Blue 8-0 X 60-6MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 8-0 X 60-6MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE TN,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1186,PPL80 813,POLYPROPYLENE Blue 8-0 X 60-9MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 8-0 X 60-9MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1187,PPL80 8732,POLYPROPYLENE Blue 8-0 X 60-6.5MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 8-0 X 60-6.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1188,PPL80 8741,POLYPROPYLENE Blue 8-0 X 60-8MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 8-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE TH,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1189,PPL80 876,POLYPROPYLENE Blue 8-0 X 60-8MM 3/8 Circle Round Body Double  Needle,POLYPROPYLENE BU 8-0 X 60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE TN,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1190,PPL80 876ML,POLYPROPYLENE Blue 2 X 8-0X60-8MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 2 X 8-0X60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1191,PPL808732i,POLYPROPYLENE Blue 8-0X60-6.5MM 3/8 Circle Round Body elixir Double  Needle,POLYPROPYLENE BU 8-0X60-6.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1192,PPL80 8732XL,POLYPROPYLENE Blue 8-0 X 75-6.5MM 3/8 Circle Round Body Double  Needle ,POLYPROPYLENE BU 8-0 X 75-6.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section C,5
1193,PPL808741i,POLYPROPYLENE Blue 8-0X60-8MM 3/8 Circle Round Body elixir Double  Needle,POLYPROPYLENE BU 8-0X60-8MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE TH I,DZ,12, Suture , P-1 ,Filaprop,Filaprop,CV,Section K,5
1194,PPM1015,POLYPROPYLENE MESH (10CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1195,PPM1215,POLYPROPYLENE MESH (12CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1196,PPM1218,POLYPROPYLENE MESH (12CM X 18CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1197,PPM1515,POLYPROPYLENE MESH (15CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1198,PPM1520,POLYPROPYLENE MESH (15CM X 20CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1199,PPM1530,POLYPROPYLENE MESH (15CM X 30CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1200,PPM3030,POLYPROPYLENE MESH (30CM X 30CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1201,PPM510,POLYPROPYLENE MESH (05CM X 10CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,6, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1202,PPM611,POLYPROPYLENE MESH (06CM X 11CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,6, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1203,PPM715,POLYPROPYLENE MESH (7.6CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,6, Mesh , P-1 ,Filaprop Mesh,General Mesh,Mesh,Section F,5
1204,PPMM1015,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (10CM X 15CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1205,PPMM1215,Synthetic Non-absorbablePolypropylene Macroporous Light Weight Mesh (12CM X 15CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1206,PPMM1218,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (12CM X 18CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1207,PPMM1515,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 15CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1208,PPMM1520,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 20CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1209,PPMM3030,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (30CM X 30CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1210,PPMM5050,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (50CM X 50CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,1, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1211,PPMM611,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (6CM X 11CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,6, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
1212,PPMM715,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (7.6CM X 15CM),"Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². ",BOX,6, Mesh , P-2 ,Merigrow Mesh,Advance Mesh,Mesh,Section F,5
